Run,Implementation,Mode,TestName,Status,ErrorIEV,OutputFile,packet_event,packet_event_retry,packet_event_vn,packet_event_0rtt,packet_event_coal_0rtt,frame.stream,ivy_error,implementation_error,app_send_event,tls_recv_event,recv_packet,recv_packet_retry,handshake_done,tls.finished,recv_packet_vn,recv_packet_0rtt,undecryptable_packet_event,version_not_found_event,NbPktSend,isPass,version_not_found
11,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/11/quic_server_test_0rtt11.iev,29,0,0,0,1,9,0,0,0,73,41,0,0,4,0,0,2,,67.0,1.0,0.0
12,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/12/quic_server_test_0rtt12.iev,24,0,0,0,1,11,0,0,0,80,45,0,0,4,0,0,2,,66.0,1.0,0.0
13,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/13/quic_server_test_0rtt13.iev,14,0,0,0,1,12,0,0,0,122,21,0,0,4,0,0,0,,30.0,1.0,0.0
14,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/14/quic_server_test_0rtt14.iev,20,0,0,0,1,14,0,0,0,101,27,0,0,4,0,0,0,,43.0,1.0,0.0
15,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/15/quic_server_test_0rtt15.iev,28,0,0,0,1,14,0,0,0,73,39,0,0,4,0,0,2,,64.0,1.0,0.0
16,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/16/quic_server_test_0rtt16.iev,26,0,0,0,1,11,0,0,0,85,34,0,0,4,0,0,0,,57.0,1.0,0.0
17,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/17/quic_server_test_0rtt17.iev,22,0,0,0,1,13,0,0,0,97,29,0,0,4,0,0,0,,48.0,1.0,0.0
18,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/18/quic_server_test_0rtt18.iev,22,0,0,0,1,12,0,0,0,89,34,0,0,4,0,0,0,,51.0,1.0,0.0
19,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/19/quic_server_test_0rtt19.iev,18,0,0,0,1,9,0,0,0,108,27,0,0,4,0,0,0,,42.0,1.0,0.0
20,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/20/quic_server_test_0rtt20.iev,11,0,0,0,1,14,0,0,0,115,23,0,0,4,0,0,0,,29.0,0.0,0.0
21,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/21/quic_server_test_0rtt21.iev,24,0,0,0,1,13,0,0,0,71,45,0,0,4,0,0,2,,67.0,1.0,0.0
22,quinn,server,quic_server_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/22/quic_server_test_0rtt22.iev,22,0,0,0,1,11,1,0,0,38,35,0,0,4,0,0,0,,53.0,0.0,0.0
23,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/23/quic_server_test_0rtt23.iev,27,0,0,0,1,12,0,0,0,75,39,0,0,4,0,0,0,,63.0,1.0,0.0
24,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/24/quic_server_test_0rtt24.iev,27,0,0,0,1,14,0,0,0,69,45,0,0,4,0,0,4,,68.0,1.0,0.0
25,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/25/quic_server_test_0rtt25.iev,24,0,0,0,1,12,0,0,0,87,35,0,0,4,0,0,0,,56.0,1.0,0.0
26,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/26/quic_server_test_0rtt26.iev,30,0,0,0,1,14,0,0,0,78,37,0,0,4,0,0,0,,63.0,1.0,0.0
27,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/27/quic_server_test_0rtt27.iev,17,0,0,0,1,9,0,0,0,125,19,0,0,4,0,0,0,,33.0,1.0,0.0
28,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/28/quic_server_test_0rtt28.iev,23,0,0,0,1,12,0,0,0,94,30,0,0,4,0,0,0,,50.0,1.0,0.0
29,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/29/quic_server_test_0rtt29.iev,25,0,0,0,1,13,0,0,0,80,37,0,0,4,0,0,2,,58.0,1.0,0.0
30,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/30/quic_server_test_0rtt30.iev,23,0,0,0,1,13,0,0,0,76,40,0,0,4,0,0,0,,59.0,1.0,0.0
31,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/31/quic_server_test_0rtt31.iev,29,0,0,0,1,12,0,0,0,81,33,0,0,4,0,0,0,,59.0,1.0,0.0
32,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/32/quic_server_test_0rtt32.iev,27,0,0,0,1,11,0,0,0,86,34,0,0,4,0,0,0,,58.0,1.0,0.0
33,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/33/quic_server_test_0rtt33.iev,24,0,0,0,1,9,0,0,0,98,29,0,0,4,0,0,0,,50.0,1.0,0.0
34,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/34/quic_server_test_0rtt34.iev,16,0,0,0,1,14,0,0,0,109,25,0,0,4,0,0,0,,38.0,1.0,0.0
35,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/35/quic_server_test_0rtt35.iev,22,0,0,0,1,8,0,0,0,109,25,0,0,4,0,0,0,,44.0,1.0,0.0
36,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/36/quic_server_test_0rtt36.iev,20,0,0,0,1,12,0,0,0,98,30,0,0,4,0,0,0,,47.0,1.0,0.0
37,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/37/quic_server_test_0rtt37.iev,30,0,0,0,1,9,0,0,0,88,31,0,0,4,0,0,0,,58.0,1.0,0.0
38,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/38/quic_server_test_0rtt38.iev,22,0,0,0,1,14,0,0,0,89,36,0,0,4,0,0,0,,55.0,1.0,0.0
39,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/39/quic_server_test_0rtt39.iev,25,0,0,0,1,13,0,0,0,78,36,0,0,4,0,0,0,,58.0,1.0,0.0
40,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/40/quic_server_test_0rtt40.iev,25,0,0,0,1,12,0,0,0,83,39,0,0,4,0,0,2,,61.0,1.0,0.0
41,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/41/quic_server_test_0rtt41.iev,22,0,0,0,1,8,0,0,0,101,29,0,0,4,0,0,0,,48.0,1.0,0.0
42,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/42/quic_server_test_0rtt42.iev,18,0,0,0,1,12,0,0,0,97,31,0,0,4,0,0,0,,46.0,1.0,0.0
43,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/43/quic_server_test_0rtt43.iev,20,0,0,0,1,11,0,0,0,105,29,0,0,4,0,0,0,,46.0,1.0,0.0
44,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/44/quic_server_test_0rtt44.iev,20,0,0,0,1,13,0,0,0,88,36,0,0,4,0,0,0,,53.0,1.0,0.0
45,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/45/quic_server_test_0rtt45.iev,28,0,0,0,1,12,0,0,0,81,35,0,0,4,0,0,0,,58.0,1.0,0.0
46,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/46/quic_server_test_0rtt46.iev,32,0,0,0,1,14,0,0,0,67,49,0,0,4,0,0,2,,78.0,1.0,0.0
47,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/47/quic_server_test_0rtt47.iev,24,0,0,0,1,10,0,0,0,89,34,0,0,4,0,0,2,,57.0,1.0,0.0
48,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/48/quic_server_test_0rtt48.iev,22,0,0,0,1,14,0,0,0,95,33,0,0,4,0,0,0,,52.0,1.0,0.0
49,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/49/quic_server_test_0rtt49.iev,29,0,0,0,1,12,0,0,0,73,43,0,0,4,0,0,2,,69.0,1.0,0.0
50,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/50/quic_server_test_0rtt50.iev,28,0,0,0,1,12,0,0,0,76,40,0,0,4,0,0,2,,65.0,1.0,0.0
51,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/51/quic_server_test_0rtt51.iev,24,0,0,0,1,12,0,0,0,95,29,0,0,4,0,0,2,,50.0,1.0,0.0
52,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/52/quic_server_test_0rtt52.iev,18,0,0,0,1,14,0,0,0,99,30,0,0,4,0,0,0,,45.0,1.0,0.0
53,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/53/quic_server_test_0rtt53.iev,22,0,0,0,1,11,0,0,0,104,26,0,0,4,0,0,0,,45.0,1.0,0.0
54,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/54/quic_server_test_0rtt54.iev,18,0,0,0,1,11,0,0,0,91,33,0,0,4,0,0,0,,48.0,0.0,0.0
55,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/55/quic_server_test_0rtt55.iev,28,0,0,0,1,12,0,0,0,77,41,0,0,4,0,0,2,,66.0,1.0,0.0
56,quinn,server,quic_server_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/56/quic_server_test_0rtt56.iev,30,0,0,0,1,13,1,0,0,35,34,0,0,4,0,0,0,,59.0,0.0,0.0
57,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/57/quic_server_test_0rtt57.iev,28,0,0,0,1,12,0,0,0,78,39,0,0,4,0,0,2,,64.0,1.0,0.0
58,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/58/quic_server_test_0rtt58.iev,22,0,0,0,1,13,0,0,0,85,38,0,0,4,0,0,0,,55.0,1.0,0.0
59,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/59/quic_server_test_0rtt59.iev,28,0,0,0,1,12,0,0,0,75,44,0,0,4,0,0,2,,69.0,1.0,0.0
60,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/60/quic_server_test_0rtt60.iev,29,0,0,0,1,14,0,0,0,65,45,0,0,4,0,0,2,,69.0,1.0,0.0
61,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/61/quic_server_test_0rtt61.iev,22,0,0,0,1,12,0,0,0,97,29,0,0,4,0,0,0,,48.0,1.0,0.0
62,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/62/quic_server_test_0rtt62.iev,31,0,0,0,1,12,0,0,0,69,41,0,0,4,0,0,2,,70.0,1.0,0.0
63,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/63/quic_server_test_0rtt63.iev,25,0,0,0,1,12,0,0,0,76,41,0,0,4,0,0,2,,61.0,1.0,0.0
64,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/64/quic_server_test_0rtt64.iev,23,0,0,0,1,14,0,0,0,76,43,0,0,4,0,0,0,,63.0,1.0,0.0
65,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/65/quic_server_test_0rtt65.iev,22,0,0,0,1,8,0,0,0,113,23,0,0,4,0,0,0,,42.0,1.0,0.0
66,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/66/quic_server_test_0rtt66.iev,18,0,0,0,1,12,0,0,0,106,29,0,0,4,0,0,0,,44.0,1.0,0.0
67,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/67/quic_server_test_0rtt67.iev,29,0,0,0,1,9,0,0,0,84,36,0,0,4,0,0,2,,62.0,1.0,0.0
68,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/68/quic_server_test_0rtt68.iev,27,0,0,0,1,14,0,0,0,76,40,0,0,4,0,0,0,,64.0,1.0,0.0
69,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/69/quic_server_test_0rtt69.iev,26,0,0,0,1,14,0,0,0,76,40,0,0,4,0,0,0,,61.0,1.0,0.0
70,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/70/quic_server_test_0rtt70.iev,30,0,0,0,1,13,0,0,0,67,42,0,0,4,0,0,2,,69.0,1.0,0.0
71,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/71/quic_server_test_0rtt71.iev,26,0,0,0,1,14,0,0,0,72,43,0,0,4,0,0,2,,66.0,1.0,0.0
72,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/72/quic_server_test_0rtt72.iev,15,0,0,0,1,11,0,0,0,122,26,0,0,4,0,0,0,,38.0,1.0,0.0
73,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/73/quic_server_test_0rtt73.iev,32,0,0,0,1,12,0,0,0,68,43,0,0,4,0,0,2,,70.0,1.0,0.0
74,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/74/quic_server_test_0rtt74.iev,30,0,0,0,1,14,0,0,0,74,38,0,0,4,0,0,2,,63.0,1.0,0.0
75,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/75/quic_server_test_0rtt75.iev,25,0,0,0,1,13,0,0,0,80,39,0,0,4,0,0,0,,61.0,1.0,0.0
76,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/76/quic_server_test_0rtt76.iev,20,0,0,0,1,11,0,0,0,106,26,0,0,4,0,0,0,,43.0,1.0,0.0
77,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/77/quic_server_test_0rtt77.iev,24,0,0,0,1,10,0,0,0,99,28,0,0,4,0,0,0,,49.0,1.0,0.0
78,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/78/quic_server_test_0rtt78.iev,32,0,0,0,1,14,0,0,0,54,46,0,0,4,0,0,4,,75.0,0.0,0.0
79,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/79/quic_server_test_0rtt79.iev,23,0,0,0,1,8,0,0,0,106,26,0,0,4,0,0,0,,46.0,1.0,0.0
80,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/80/quic_server_test_0rtt80.iev,28,0,0,0,1,12,0,0,0,78,39,0,0,4,0,0,0,,64.0,1.0,0.0
81,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/81/quic_server_test_0rtt81.iev,21,0,0,0,1,12,0,0,0,88,34,0,0,4,0,0,0,,52.0,1.0,0.0
82,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/82/quic_server_test_0rtt82.iev,24,0,0,0,1,12,0,0,0,86,36,0,0,4,0,0,0,,57.0,1.0,0.0
83,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/83/quic_server_test_0rtt83.iev,25,0,0,0,1,14,0,0,0,88,35,0,0,4,0,0,2,,57.0,1.0,0.0
84,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/84/quic_server_test_0rtt84.iev,27,0,0,0,1,14,0,0,0,74,40,0,0,4,0,0,0,,64.0,1.0,0.0
85,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/85/quic_server_test_0rtt85.iev,22,0,0,0,1,10,0,0,0,83,37,0,0,4,0,0,0,,56.0,1.0,0.0
86,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/86/quic_server_test_0rtt86.iev,30,0,0,0,1,14,0,0,0,59,46,0,0,4,0,0,4,,73.0,1.0,0.0
87,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/87/quic_server_test_0rtt87.iev,26,0,0,0,1,12,0,0,0,69,43,0,0,4,0,0,0,,66.0,1.0,0.0
88,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/88/quic_server_test_0rtt88.iev,19,0,0,0,1,8,0,0,0,118,22,0,0,4,0,0,0,,38.0,1.0,0.0
89,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/89/quic_server_test_0rtt89.iev,22,0,0,0,1,9,0,0,0,100,29,0,0,4,0,0,0,,48.0,1.0,0.0
90,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/90/quic_server_test_0rtt90.iev,22,0,0,0,1,10,0,0,0,87,38,0,0,4,0,0,0,,57.0,1.0,0.0
91,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/91/quic_server_test_0rtt91.iev,18,0,0,0,1,11,0,0,0,110,29,0,0,4,0,0,0,,44.0,1.0,0.0
92,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/92/quic_server_test_0rtt92.iev,19,0,0,0,1,11,0,0,0,101,30,0,0,4,0,0,0,,46.0,1.0,0.0
93,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/93/quic_server_test_0rtt93.iev,28,0,0,0,1,11,0,0,0,75,39,0,0,4,0,0,0,,64.0,1.0,0.0
94,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/94/quic_server_test_0rtt94.iev,24,0,0,0,1,13,0,0,0,66,36,0,0,4,0,0,0,,57.0,0.0,0.0
95,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/95/quic_server_test_0rtt95.iev,25,0,0,0,1,10,0,0,0,81,41,0,0,4,0,0,2,,65.0,1.0,0.0
96,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/96/quic_server_test_0rtt96.iev,26,0,0,0,1,13,0,0,0,86,38,0,0,4,0,0,2,,61.0,1.0,0.0
97,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/97/quic_server_test_0rtt97.iev,34,0,0,0,1,9,0,0,0,82,32,0,0,4,0,0,4,,63.0,1.0,0.0
98,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/98/quic_server_test_0rtt98.iev,25,0,0,0,1,12,0,0,0,71,46,0,0,4,0,0,2,,69.0,1.0,0.0
99,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/99/quic_server_test_0rtt99.iev,18,0,0,0,1,13,0,0,0,103,27,0,0,4,0,0,0,,42.0,1.0,0.0
100,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/100/quic_server_test_0rtt0.iev,19,0,0,0,1,9,0,0,0,87,32,0,0,4,0,0,2,,48.0,1.0,0.0
101,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/101/quic_server_test_0rtt1.iev,20,0,0,0,1,12,0,0,0,75,36,0,0,4,0,0,0,,53.0,1.0,0.0
102,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/102/quic_server_test_0rtt2.iev,17,0,0,0,1,12,0,0,0,93,30,0,0,4,0,0,0,,44.0,1.0,0.0
103,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/103/quic_server_test_0rtt3.iev,17,0,0,0,1,11,0,0,0,76,30,0,0,4,0,0,0,,44.0,0.0,0.0
104,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/104/quic_server_test_0rtt4.iev,16,0,0,0,1,4,0,0,0,62,19,0,0,4,0,0,0,,32.0,0.0,0.0
105,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/105/quic_server_test_0rtt5.iev,18,0,0,0,1,10,0,0,0,79,34,0,0,4,0,0,0,,49.0,1.0,0.0
106,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/106/quic_server_test_0rtt6.iev,18,0,0,0,1,7,0,0,0,85,28,0,0,4,0,0,2,,43.0,1.0,0.0
107,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/107/quic_server_test_0rtt7.iev,15,0,0,0,1,5,0,0,0,112,19,0,0,4,0,0,0,,31.0,1.0,0.0
108,quinn,server,quic_server_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/108/quic_server_test_0rtt8.iev,17,0,0,0,1,8,0,0,0,79,26,0,0,4,0,0,2,,40.0,1.0,0.0
